path,sentence
common_voice_id_25931582.mp3,bagus pikir pria tua itu
common_voice_id_25440755.mp3,tom tidak pernah mengatakan selamat tinggal
common_voice_id_26229472.mp3,film itu mengandung sejumlah adegan menendang dan menampar yang wajar
common_voice_id_25322621.mp3,gigi seri bawah sampai agak goyang karena karang gigi
common_voice_id_25968491.mp3,ini adalah penampilan yang tidak diakui
common_voice_id_27404410.mp3,saya bekerja di sini saya bukanlah tamu
common_voice_id_26021368.mp3,video tes ini tersedia dari departemen energi
common_voice_id_35117771.mp3,saya membeli pakaian baru gaya barat di toserba
common_voice_id_19312340.mp3,ibuku sudah tiada sepuluh tahun ini
common_voice_id_27450192.mp3,pemasukannya berkurang setengah setelah pensiun
common_voice_id_25449972.mp3,esperanto bahasa internasional mudah
common_voice_id_25452159.mp3,toko itu menjual kue yang enak
common_voice_id_27284608.mp3,mengapa kamu terburu buru seperti itu
common_voice_id_27754937.mp3,ini yang terakhir
common_voice_id_25301646.mp3,saya bertanggung jawab atas perbuatan saya sendiri
common_voice_id_35281926.mp3,dari stasiun sampai perusahaan saya naik taksi
common_voice_id_36470944.mp3,kucing tidak suka air
common_voice_id_25290639.mp3,besok saya pergi ke kolam renang berdua dengan pak kimura
common_voice_id_25903654.mp3,seorang pria bekerja dengan komputer di tempat kerja
common_voice_id_35421668.mp3,kamu mau pergi
common_voice_id_35950855.mp3,dia pergi memancing sebagai ganti bermain tenis
common_voice_id_26252100.mp3,pompa membuat tekanan negatif untuk menarik bahan bakar melalui garis
common_voice_id_26831488.mp3,sungguh mesin yang menakjubkan
common_voice_id_27404665.mp3,tom kehilangan anak laki lakinya akibat kecelakaan mobil
common_voice_id_21194346.mp3,saya tidak sebodoh yang kamu kira
common_voice_id_20955153.mp3,saya sedang belajar bahasa jepang dari guru itu
common_voice_id_36986503.mp3,ujian kemarin sangat sulit
common_voice_id_21700083.mp3,bukan itu yang aku cari
common_voice_id_35378511.mp3,selain itu kamu bisa menyelam dan melihat kehidupan laut dangkal di sana
common_voice_id_25297641.mp3,orang yang berambut hitam itu pak matsui
common_voice_id_26269244.mp3,dia bergabung sebentar dengan faksi gelombang misawa lalu segera keluar
common_voice_id_25486862.mp3,dengan kata lain anda membenci saya kan
common_voice_id_26954948.mp3,saya punya laptop
common_voice_id_25434831.mp3,aku harus pergi ke toilet sekarang juga
common_voice_id_26270162.mp3,mereka mengembangkan program magang untuk menyampaikan pembelajaran seni tradisional dari ahli ahli yang diakui
common_voice_id_35291086.mp3,pesawat ini sangat jelek
common_voice_id_26022006.mp3,mereka juga sukses di luar negeri dengan acer lenovo dan toshiba juga terkenal
common_voice_id_35372978.mp3,pak tanaka mencari nafkah dengan membuka toko alat tulis di dekat stasiun
common_voice_id_26269836.mp3,masing masing pihak diwakili oleh empat anak biasanya tiga laki laki dan satu perempuan
common_voice_id_25311258.mp3,tom telah digigit oleh seekor ular
common_voice_id_25449444.mp3,jangan berterimakasih kepada saya berterimakasihlah kepada tom
common_voice_id_25968780.mp3,orang dengan usia jenis kelamin atau status ekonomi apa pun dapat menjadi kecanduan pada obat obatan
common_voice_id_35951054.mp3,saya akan menelponmu besok pagi
common_voice_id_27414443.mp3,anda jujur mengakui kesalahan anda
common_voice_id_25903783.mp3,untuk mendapatkan penghasilan ia mendirikan rumah liburan bagi para imam katolik di dekat rumahnya
common_voice_id_27628361.mp3,terberkatilah dirimu
common_voice_id_25718643.mp3,buku tulis ini berbeda dengan buku tulis saya
common_voice_id_27457985.mp3,di sana ada dua ekor anjing
common_voice_id_26267888.mp3,mereka muncul di daerah tropis asia tenggara oceania dan polynesia
common_voice_id_26021776.mp3,seorang wanita dengan gaun hijau panjang sedang berdansa
common_voice_id_25450059.mp3,anak laki lakiku membuatku kecewa
common_voice_id_36470916.mp3,masakan ini menggunakan dua butir telur
common_voice_id_26242921.mp3,secara otodidak dia mengikuti sayembara berhadiah
common_voice_id_35278901.mp3,saya kemarin pergi ke universitas
common_voice_id_25248606.mp3,tom kehilangan rasa tertarik dalam belajar bahasa perancis
common_voice_id_25969622.mp3,pengaruh kita pada monopoli mereka kecil
common_voice_id_25399644.mp3,saya pernah mendaki gunung aso
common_voice_id_36938382.mp3,kita harus memperhatikan rambu rambu lalu lintas
common_voice_id_27457982.mp3,dan tiba di apartemen linda
common_voice_id_27374102.mp3,pada musim panas yang lalu kami pergi ke hokkaido
common_voice_id_36969870.mp3,pagi pagi sudah disuguhi pertengkaran
common_voice_id_27204009.mp3,gantung jasmu di penggantung baju
common_voice_id_35506105.mp3,tom menyadari mary tidak sedang bercanda
common_voice_id_28049503.mp3,dia memiliki rambut yang kering
common_voice_id_35323531.mp3,tom mungkin tidak punya cukup uang untuk membeli apa yang ia butuhkan
common_voice_id_27829901.mp3,maria adalah kutu buku
common_voice_id_36384280.mp3,aku melakukannya bukan karena ingin tetapi karena harus
common_voice_id_27687881.mp3,mengapa kamu gagal di ujian masuk
common_voice_id_25413518.mp3,kita buat perlombaan sekarang menjadi meriah
common_voice_id_25620244.mp3,anda tidak perlu mengatakan apa apa lagi
common_voice_id_26242289.mp3,ia berbaring selama tiga hari di antara barisan sebelum akhirnya tewas
common_voice_id_27299838.mp3,kalau tidak keberatan aku mengundangmu makan malam
common_voice_id_35412857.mp3,saya tidak menyangka ia bisa berbuat sekejam itu
common_voice_id_25449245.mp3,ya silakan
common_voice_id_35508911.mp3,saya makan nasi dengan mangkuk
common_voice_id_27457635.mp3,kakiku masih sakit
common_voice_id_26831462.mp3,ada apa saja di pyongyang
common_voice_id_25397518.mp3,saya sedang sakit hari ini
common_voice_id_21699853.mp3,aku harus pergi ke toilet
common_voice_id_27830069.mp3,restoran ini besar dan cantik
common_voice_id_25469873.mp3,tradisi ini berasal dari cina
common_voice_id_36318472.mp3,tidak ada yang tahu mengapa dia menolak pertolonganku
common_voice_id_20953230.mp3,ia mandiri secara ekonomi dari orang tuanya
common_voice_id_25221531.mp3,saya tidak malu
common_voice_id_25470020.mp3,saya ingin melakukan segalanya
common_voice_id_25377183.mp3,kantor pos ada di sebelah stasiun
common_voice_id_25335020.mp3,saya tidak dapat melihat akhir
common_voice_id_25956788.mp3,ini akan menjadi milenium kesepuluh di anno domini atau era umum
common_voice_id_31097551.mp3,aku rasa tidak
common_voice_id_25404272.mp3,tom mengira itu adalah solusi yang baik
common_voice_id_20847480.mp3,dia akan membawanya pulang jika itu yang diperlukan
common_voice_id_25831833.mp3,dia memiliki seekor kucing berwarna putih
common_voice_id_26242410.mp3,ini terbuat dari kotak oranye dengan keyboard dan ribuan tabung vakum
common_voice_id_25264570.mp3,ketika masuk rumah di jepang sepatu dibuka
common_voice_id_26831458.mp3,tamu memiliki mata yang tajam
common_voice_id_21587706.mp3,saya sakit gigi
common_voice_id_21192699.mp3,pesta bisa jadi sangat menyenangkan
common_voice_id_35286502.mp3,mila memakai kerudung berwarna merah muda
common_voice_id_28734906.mp3,adik perempuan pak yamada badannya pendek dan imut
common_voice_id_25451540.mp3,seandainya dia satu tim dengan kita
common_voice_id_27395567.mp3,musim kemarau telah tiba
common_voice_id_26229503.mp3,the dandy warhols t.v dan nothin to do
common_voice_id_25165674.mp3,di kelas ini ada sembilan buah tas
common_voice_id_25166137.mp3,saya ingin menginap semalam
common_voice_id_25848287.mp3,tom mengisyaratkan mary untuk mengikutinya
common_voice_id_25407011.mp3,banyak terdapat gereja disini
common_voice_id_27457908.mp3,janji adalah janji
common_voice_id_26198458.mp3,anderson mendapatkan gelar ph.d dalam bahasa inggris dari university of washington
common_voice_id_27450221.mp3,john mewakili kelasnya di perlombaan renang
common_voice_id_25287210.mp3,tom tidak pernah mengatakan selamat tinggal
common_voice_id_27413931.mp3,kalau banyak makan nasi badan akan menjadi kuat
common_voice_id_36928251.mp3,keberatan anda telah dicatat
common_voice_id_27549951.mp3,ujian kemarin sangat sulit
common_voice_id_35291136.mp3,dia naik taksi ke museum
common_voice_id_35412828.mp3,anjing yang mati tak bisa menggigit
common_voice_id_25831751.mp3,apakah kita diperbolehkan menggunakan lift
common_voice_id_27374133.mp3,sayang sekali kamu tidak bisa datang
common_voice_id_25404192.mp3,pak matsui dan pak lee berteman
common_voice_id_20954240.mp3,besok saya ada di sekolah sepanjang pagi
common_voice_id_26009223.mp3,jangan coba coba menjilat tiang itu lidahmu akan tertahan
common_voice_id_25417443.mp3,tom membenciku
common_voice_id_36987048.mp3,tatoeba dalam bahasa jepang berarti contohnya
common_voice_id_36506510.mp3,sudah mulai turun hujan
common_voice_id_27424895.mp3,apa yang dikatakannya
common_voice_id_35347128.mp3,kamu selalu mengeluhkan suamimu
common_voice_id_26259590.mp3,peserta dapat menghentikan sementara prosesnya sesuka hati
common_voice_id_35199392.mp3,jangan marah mohon bersabar ini hanya ujian
common_voice_id_27853498.mp3,amin
common_voice_id_21698809.mp3,john tiba di jepang kemarin
common_voice_id_26152118.mp3,semoga kekeringan menghancurkan hasil tani mu
common_voice_id_26237448.mp3,seorang anak laki laki dan perempuan berpegangan tangan sambil duduk di pantai
common_voice_id_25968555.mp3,karakter utama sesuai perkenalan tahu segalanya
common_voice_id_27943199.mp3,apa yang ingin kamu lakukan selanjutnya
common_voice_id_36470907.mp3,saya ingin menunjukkan tom apa yang kubawa hari ini
common_voice_id_31482299.mp3,dia hidup dengan bahagia
common_voice_id_25297261.mp3,besok tanggal satu april
common_voice_id_25469763.mp3,pulau itu terletak satu mil dari pantai
common_voice_id_25450607.mp3,ruangan ini sangat hangat
common_voice_id_35756361.mp3,jangan lupa ya datang ke acara ulangtahunku
common_voice_id_25413744.mp3,saya ingin ini dan itu
common_voice_id_26242470.mp3,max tian melakukan hal yang sama dan mendirikan ki cebu society
common_voice_id_25956829.mp3,dalam novel bram stoker count dracula punya tanah di sini
common_voice_id_25264317.mp3,perubahan iklim global mungkin jadi penyebab punahnya dinosaurus
common_voice_id_25620247.mp3,kalau seperti ini
common_voice_id_27442921.mp3,di sini lantai dua
common_voice_id_25453693.mp3,ibunya telah memaafkan kesalahannya
common_voice_id_27404709.mp3,namun jika anda pulang sendirian lebih baik anda jangan berjalan melewati gang ini
common_voice_id_27435338.mp3,apakah kamu pernah berenang telanjang
common_voice_id_20953997.mp3,dia gila judi
common_voice_id_25555787.mp3,dimana kursi saya
common_voice_id_25413890.mp3,buatlah sesuatu yang dapat bermanfaat bagi orang banyak
common_voice_id_35282176.mp3,mata uang eropa melemah terhadap dolar
common_voice_id_26591672.mp3,karena tidak ada kabar dari ibu saya khawatir
common_voice_id_35421522.mp3,bukankah tom sungguh tahu cara memasak
common_voice_id_25476534.mp3,kalau pergi ke kedutaan anda turun di stasiun berikutnya
common_voice_id_35507993.mp3,tahukah kamu milik siapa ini
common_voice_id_26265089.mp3,roger bekerja sama dengan tomas sang dari hong kong untuk membantu mendanai bisnis tersebut
common_voice_id_25450236.mp3,saya jalan jalan saat libur musim panas
common_voice_id_25449118.mp3,kalau begitu sampai jumpa lagi
common_voice_id_37840882.mp3,ayahku tidak suka banyak bicara
common_voice_id_26586130.mp3,cepatlah berangkat ia berujar padaku
common_voice_id_27408469.mp3,saya biasanya sarapan dengan tahu dan tempe
common_voice_id_35744291.mp3,pernah ke inggris
common_voice_id_25169673.mp3,saya mempunyai kucing putih
common_voice_id_25968737.mp3,dia menghabiskan kebanyakan sisa karirnya di all souls college oxford
common_voice_id_27500287.mp3,mengerti kamu harus belajar bahasa asing
common_voice_id_21705450.mp3,cinta itu gila
common_voice_id_20954381.mp3,saya akan memanggil satu taksi
common_voice_id_20953164.mp3,saya yakin bahwa ujian hari ini akan mendapatkan nilai yang bagus
common_voice_id_26270250.mp3,spesimen yang ditemukan ditambahkan ke koleksi museum universitas
common_voice_id_25450520.mp3,musim panas di jepang panas
common_voice_id_25978842.mp3,keponakan henry blogg henry shrimp davies mengambil alih sebagai coxswain dari cromer lifeboat
common_voice_id_27603534.mp3,ini adalah pertama kali saya naik pesawat
common_voice_id_27435439.mp3,pernahkah menjadi relawan
common_voice_id_22967141.mp3,ini tasnya
common_voice_id_26258778.mp3,ini terbukti cukup ambisius
common_voice_id_35385679.mp3,setiap sabtu saya berlatih sepak bola
common_voice_id_26228662.mp3,oleh karenanya itu adalah sumber pendapatan utama bagi negara kaya minyak
common_voice_id_27853290.mp3,persediaan makanan masih banyak
common_voice_id_27395291.mp3,anda bertanggung jawab atas kematian anak itu
common_voice_id_25969820.mp3,internet harus memberikan kemampuannya ke tangan orang banyak
common_voice_id_21699039.mp3,setelah memasukkan gula kemudian saya memasukkan sedikit kecap
common_voice_id_36384145.mp3,kemari
common_voice_id_27853546.mp3,anak anak belajar untuk merespon suara yang berima sejak usia kecil
common_voice_id_25411936.mp3,tulis alamatmu di sini
common_voice_id_34438255.mp3,apakah ada pertanyaan
common_voice_id_32839399.mp3,cinta ialah suatu penipuan
common_voice_id_26252089.mp3,pejabat stasiun pada awalnya membantah rumor itu
common_voice_id_26747411.mp3,bulan depan adik laki laki saya berumur dua puluh tahun
common_voice_id_35277623.mp3,dia seorang yang mudah diajari
common_voice_id_21699032.mp3,sampai jumpa besok pagi
common_voice_id_20954152.mp3,kemarin saya mengirim surat kepada ibu saya
common_voice_id_27222993.mp3,hal ini bisa membuatmu frustrasi
common_voice_id_25848708.mp3,ini bisa digunakan sebagai pisau
common_voice_id_35325535.mp3,tidak boleh menggunakan ponsel di rumah sakit
common_voice_id_19062020.mp3,bunga ini kecil dan berwarna merah
common_voice_id_25451217.mp3,pak matsui duduk di depan saya
common_voice_id_27370399.mp3,dia anak nakal
common_voice_id_27318497.mp3,saya menolong adik perempuan saya membuat pekerjaan rumah
common_voice_id_25902490.mp3,sebagian besar pembelot korea utara yang menetap di korea selatan berasal dari hamgyong utara
common_voice_id_37412662.mp3,produsen obat ini adalah sebuah perusahaan jepang
common_voice_id_25413806.mp3,sudah lama sejak saya mengunjungi nenek saya
common_voice_id_36384392.mp3,datanglah ke rumah kapanpun kamu suka
common_voice_id_26270395.mp3,dalam bentuk kering betanin stabil jika ada oksigen
common_voice_id_27341766.mp3,saya mendengar berita di radio
common_voice_id_21699384.mp3,motivasi pembangun diri
common_voice_id_27404632.mp3,gerbangnya ditutup jam delapan
common_voice_id_25417405.mp3,kamu harus bisa melakukannya
common_voice_id_30525929.mp3,apakah kamu menyukai kaus oblong saya
common_voice_id_21193940.mp3,dia memiliki lengan dan kaki yang panjang
common_voice_id_26270206.mp3,sebuah bus dari kota ini terhubung dengan sebagian besar kereta pada hari senin hingga sabtu
common_voice_id_20953743.mp3,mengapa aku harus menolong tom
common_voice_id_25469648.mp3,seperti biasa tom terlambat datang ke kelas
common_voice_id_35744019.mp3,maaf di mana toilet
common_voice_id_27415049.mp3,air dan roti memberikan kesehatan
common_voice_id_25287221.mp3,rumahku berada di daratan selatan sungai thames
common_voice_id_31437647.mp3,ia dapat membaca kemampuan serta kekurangan lawan dengan baik
common_voice_id_37482774.mp3,hanya sepuluh menitan berjalan kaki
common_voice_id_25417410.mp3,gadis itu telah terluka parah dalam kecelakaan lalu lintas
common_voice_id_26269014.mp3,di daerah pesisir ada hutan kayu merah yang sangat luas
common_voice_id_35864051.mp3,aku sedang menunggunya
common_voice_id_27360948.mp3,hidup bersyukur terus
